gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000283160.1,1644.49935767061,10.3375547733891,0.650173616134,15.8996835873736,6.368559647278e-57,1.20009137993307e-53,MIR4521
ENSG00000236444.5,20.1005180281544,10.3190962089804,2.14819560165251,4.8036110869245,1.55829369290757e-06,3.34447452723807e-05,UBE2L5
ENSG00000178217.15,21.8362892244261,10.292918582485,2.19935499020198,4.67997145905934,2.86914855371986e-06,5.75114722003249e-05,SH2D4B
ENSG00000184368.16,22.7804237381727,10.2185492010362,2.14802853384743,4.75717572649431,1.96320262305629e-06,4.08328810473209e-05,MAP7D2
ENSG00000178977.4,482.815426110255,10.2171506365716,0.810977035322838,12.5985696160981,2.1500832409156098e-36,1.44700602113621e-33,LINC00324
ENSG00000225595.2,95.1656456723826,10.2089342415013,1.53987054422156,6.62973538899804,3.36289165462419e-11,2.15545341291627e-09,LINC01623
ENSG00000264275.1,20.8852551244769,10.182378695445,2.1410755142433,4.7557307660135,1.97729845739672e-06,4.10354759154006e-05,RN7SL753P
ENSG00000274010.1,18.6078297258124,10.0008356102847,2.15594996512181,4.63871415017727,3.50583546686349e-06,6.81071789047171e-05,ZFP91P1
ENSG00000255008.5,235.253604365937,9.92983567956172,1.00624836544919,9.86817571140008,5.71953244539124e-23,1.6330131727417102e-20,LINC02739
ENSG00000180353.11,14.4420206101899,9.74767934138061,2.21213350983709,4.40646068514123,1.05073368868779e-05,0.0001755321421066,HCLS1
ENSG00000216915.2,14.3236346077274,9.72530480195932,2.13527022498281,4.55460142148406,5.24849978927914e-06,9.67737084434208e-05,GPR89P
ENSG00000224977.2,14.406452145331,9.66428799551662,2.1406450383448,4.51466161946649,6.34179428347357e-06,0.0001133821361269,RC3H1-DT
ENSG00000261519.3,12.8699725940036,9.5320465590684,2.2121936078379,4.30886633308041,1.64093499798112e-05,0.0002569746089616,ENSG00000261519
ENSG00000202515.1,14424.6347856425,9.47030268601293,0.377586151249531,25.0811706273475,7.98269259190823e-139,7.52129296009593e-135,VTRNA1-3
ENSG00000159164.10,15.8570872096673,9.28378548493069,2.17349106082112,4.27137044742359,1.94275377102224e-05,0.0002928740164891,SV2A
ENSG00000177238.15,14.8097974704049,9.27087160118055,2.15945829416401,4.29314686291247,1.76158399419018e-05,0.0002725393168022,TRIM72
ENSG00000259687.4,12.0132151000564,9.20940219551306,2.19959134434525,4.18686962884662,2.82828170538861e-05,0.000404020496533,LINC01220
ENSG00000135114.14,18.8087525313846,9.18154603989094,2.11904905162778,4.33286149409236,1.47183712535391e-05,0.0002342508343764,OASL
ENSG00000273338.1,15.7870900594385,9.11195047278831,2.21294946517414,4.11755921957814,3.8290615552107e-05,0.000527447631187,ENSG00000273338
ENSG00000204248.12,9.93682238937056,9.10090285065147,2.25547597458729,4.03502540181868,5.4596390679112e-05,0.0007090008038551,COL11A2
ENSG00000207357.1,14.6001263364221,9.09382040808247,2.12799412092426,4.27342365219164,1.92494215658009e-05,0.0002915885048118,RNU6-2
ENSG00000289298.2,14.6752311592306,9.08125775170335,2.14957630534124,4.2246733596469,2.39287591232093e-05,0.0003511787670699,ENSG00000289298
ENSG00000196218.15,9.84476044863226,8.88973397114276,2.25146004704123,3.94843070070254,7.86651807097864e-05,0.0009688671015001,RYR1
ENSG00000264910.2,41.1235134798699,8.87380320579832,1.55211841698737,5.7172204831009,1.08280582871868e-08,4.32296462635061e-07,RN7SL525P
ENSG00000267011.5,9.46299106471203,8.86964732931051,2.28095373507958,3.88856958951036,0.0001008367592547,0.0011846433238129,ENSG00000267011
ENSG00000173110.8,142.326918767252,8.83222430105099,1.06064727721988,8.32720216300524,8.27753215214135e-17,1.3682615427627301e-14,HSPA6
ENSG00000283683.2,10.1402778419192,8.81234755841054,2.15634525109373,4.08670529635307,4.375423241432e-05,0.0005906194524465,MYOCOS
ENSG00000223131.1,34.8290142515548,8.79600955634585,1.54394934998656,5.69708427055745,1.2187369634733e-08,4.7254895760681e-07,RNA5SP304
ENSG00000006837.12,9.43904585417795,8.74066123689949,2.1952191901892,3.98168040620407,6.84297522785197e-05,0.0008631126184313,CDKL3
ENSG00000269053.1,69.0914103173011,8.7141726548329,1.17383495609469,7.42367792813449,1.13911964102846e-13,1.0626520057198099e-11,ENSG00000269053
ENSG00000207359.1,34.3625158904714,8.66347694486996,1.55835437659847,5.5593753737711,2.70741839989928e-08,9.60366293650521e-07,RNU6-925P
ENSG00000232611.1,9.4037614374362,8.56962839574986,2.17751827748003,3.93550239480295,8.30228363183029e-05,0.001013265756206,ENSG00000232611
ENSG00000289943.1,8.77545919454794,8.56294469682239,2.17769400418284,3.93211566013175,8.42015342071304e-05,0.0010223541949736,ENSG00000289943
ENSG00000184697.7,30.2208026498533,8.54516716210628,1.54157392082761,5.54314460478075,2.97087316279478e-08,1.03672470147602e-06,CLDN6
ENSG00000166796.12,10.6121379172055,8.49339483291775,2.16630328016499,3.92068594950882,8.8297272196049e-05,0.0010624992319682,LDHC
ENSG00000259363.6,143.703453051542,8.47015773338178,0.830217911703945,10.2023307543408,1.9357047609660602e-24,6.75489268808231e-22,ENSG00000259363
ENSG00000115556.14,8.54737990772602,8.46526097463846,2.20659598867826,3.83634386089369,0.000124879528301,0.001415902425575,PLCD4
ENSG00000289866.1,9.11415419256176,8.46289023204117,2.21703804608016,3.81720568440582,0.0001349716457658,0.001512131803098,ENSG00000289866
ENSG00000277475.1,6.27817987705315,8.40964999705185,2.36633935498844,3.55386474020458,0.0003796143977202,0.0035930706059601,ENSG00000277475
ENSG00000202337.1,387.881155023974,8.37726561970389,1.00189039705159,8.3614591419949,6.19472510626081e-17,1.04226249912838e-14,RNU6-8
ENSG00000148677.7,126.591294909018,8.37675959548842,0.88282691140443,9.48856393849888,2.34238864001706e-21,5.658970709292499e-19,ANKRD1
ENSG00000010295.20,6.88640811056576,8.37076824572125,2.22587232637786,3.76066863607713,0.0001694597881759,0.0018458382938657,IFFO1
ENSG00000259932.1,852.485068480271,8.35673256244399,0.591160901032655,14.136138820829,2.2742487230403702e-45,2.1427971468486297e-42,ENSG00000259932
ENSG00000289138.1,6.01934909547504,8.35122788962346,2.27427422774222,3.67204085934443,0.0002406211988264,0.0024831300638106,ENSG00000289138
ENSG00000248932.8,214.545361873811,8.2663680617518,0.640326163565838,12.9096209589784,3.97251675453198e-38,3.1190877384333604e-35,COPB2-DT
ENSG00000107614.22,6.86310948649023,8.25576798165214,2.21434204281433,3.72831650306356,0.0001927631899834,0.0020503419112078,TRDMT1
ENSG00000260589.1,7.29101091456554,8.14332463736456,2.19720563671925,3.706218708561,0.0002103766483186,0.002202409756065,STAM-DT
ENSG00000107201.12,6.1533787385891,8.08306247702362,2.20830238136039,3.66030600938091,0.0002519142153279,0.0025687616199352,RIGI
ENSG00000167740.10,930.635839604668,8.0122423211334,0.482400700863151,16.6091017421766,5.988317635339619e-62,1.41054821900425e-58,CYB5D2
ENSG00000131471.7,5.19828908707796,8.00614585437514,2.33420708376598,3.42992098261399,0.000603757044007,0.0051667564656079,AOC3
ENSG00000188611.17,5.60082897655512,7.97816629831963,2.33101668415365,3.42261226723752,0.0006202247929647,0.0052410385644067,ASAH2
ENSG00000278920.1,4.6971007430949,7.88650436486329,2.30283078948619,3.42469989582819,0.0006154788783487,0.0052149658199659,ENSG00000278920
ENSG00000227688.2,5.23749494243853,7.87572447892125,2.2439070060275,3.5098265916394,0.0004483990193769,0.0040952020704831,HNRNPA3P2
ENSG00000288736.2,7.23487708864778,7.82736093522274,2.20871760671435,3.54384866196932,0.0003943315270209,0.0037005892904298,ENSG00000288736
ENSG00000236824.2,414.819563921903,7.82634299699316,0.532648222919563,14.6932678271134,7.11958597382624e-49,7.453415449487871e-46,BCYRN1
ENSG00000110876.10,5.7372517556257,7.81645556577102,2.27597311910805,3.43433562556059,0.0005940082138893,0.0051158550194381,SELPLG
ENSG00000143552.10,32.0033282529174,7.78029639145196,1.50776386914986,5.16015574497007,2.46744488072746e-07,6.58591095360173e-06,NUP210L
ENSG00000287054.1,5.04203003922453,7.75751141720141,2.22301846444805,3.489629771981,0.0004836901461882,0.0043444504836854,ENSG00000287054
ENSG00000221923.9,5.43599802861984,7.73170428384503,2.22292800307732,3.47816225858041,0.0005048642167158,0.0045003128192023,ZNF880
ENSG00000057468.7,10.7904877500828,7.72812451050776,2.23410889627806,3.45915300878239,0.0005418769803059,0.0047493627055276,MSH4
ENSG00000173809.18,6.85507884998485,7.71430089483802,2.21968076536194,3.47541007482675,0.0005100729728951,0.0045381563273067,TDRD12
ENSG00000137877.10,4.17390335064836,7.67664849679526,2.37062105256536,3.23824361910901,0.001202680626535,0.0090798532557794,SPTBN5
ENSG00000162779.22,6.5030618952292,7.65270730916164,2.19012529424984,3.49418698978263,0.0004755078415764,0.004295527213167,AXDND1
ENSG00000264920.4,6.18223502309403,7.6248157307101,2.20478071936522,3.45831023636009,0.0005435750526851,0.0047598179799253,SP2-DT
ENSG00000265681.8,20.4280345384207,7.60463677585483,1.62507643638223,4.67955636153607,2.87496321442932e-06,5.75114722003249e-05,RPL17
ENSG00000186517.14,17.9060554542473,7.59247748357641,1.63875292813813,4.63308248193498,3.60260917984753e-06,6.95569337961545e-05,ARHGAP30
ENSG00000215529.13,6.98548208351798,7.5817601763727,2.26872417529377,3.34186070697243,0.0008321881113753,0.0067477421560916,EFCAB8
ENSG00000171766.17,4.52287996777247,7.56456559884611,2.32801378234352,3.24936461124863,0.0011566312173506,0.0087800340246058,GATM
ENSG00000105523.4,21.6729032694097,7.46916606628088,1.58691109645504,4.70673252141601,2.51718837424991e-06,5.11141139271178e-05,FAM83E
ENSG00000183914.15,3.69940854458421,7.45051903119296,2.27548799467236,3.27425108312458,0.0010594243074313,0.0081618117944549,DNAH2
ENSG00000288929.2,3.75433916021097,7.4254870751591,2.27565071585227,3.26301704538086,0.0011023288959784,0.0084508892253125,ENSG00000288929
ENSG00000233421.5,105.365076469388,7.40142848393898,0.675913776962466,10.9502553967767,6.62605260929907e-28,2.97288893737218e-25,LINC01783
ENSG00000235100.6,5.12076048586849,7.37526340023571,2.27999413092154,3.2347729760404,0.0012173948645983,0.0091706813177084,ENSG00000235100
ENSG00000260318.1,4.72715654597112,7.35265458882138,2.31077064050374,3.18190583692829,0.0014630937860146,0.0106285810731147,COX6CP1
ENSG00000289494.2,82.8819153923986,7.17069507198488,0.71880057769372,9.97591723561511,1.9429781453827e-23,6.10224669526526e-21,ENSG00000289494
ENSG00000228549.5,59.7176309923641,7.16095654838355,0.824832843072272,8.68170637060351,3.89874870429971e-18,7.08031605434828e-16,ENSG00000228549
ENSG00000204929.13,11.9980738764784,7.15526820201889,1.63283255782698,4.38211999615031,1.17530043064102e-05,0.0001946165317662,LINC02934
ENSG00000165807.8,5.00392697664027,7.14732435908119,2.28736064785647,3.1247037347517,0.0017798422074789,0.012514681551393,PPP1R36
ENSG00000286138.3,16.8445209336497,7.11365537796217,1.58313489980232,4.49339811714745,7.00955645185363e-06,0.0001246113979044,ENSG00000286138
ENSG00000119922.11,42.6282894036757,7.03726875700743,1.12544821326601,6.25285879355172,4.0300649572218703e-10,2.13321752960362e-08,IFIT2
ENSG00000251131.3,373.342125146692,6.99726534944484,0.468831270970742,14.9249117597395,2.26935592350378e-50,3.05455307303609e-47,ENSG00000251131
ENSG00000197653.16,18.2291415788744,6.96299844082033,1.5285786240629,4.55521118194953,5.23329751980776e-06,9.66826063365269e-05,DNAH10
ENSG00000255046.1,51.6296515384573,6.94090720707135,0.818627601767222,8.47871143373078,2.27701647354458e-17,4.04793381391264e-15,ENSG00000255046
ENSG00000267787.7,40.7833012790788,6.82854243648641,0.994396696067954,6.86702043911434,6.5556680446561795e-12,4.57537069012967e-10,ENSG00000267787
ENSG00000267757.4,37.1723269260048,6.77180723588289,0.982428388900125,6.8929270696913,5.46558995476788e-12,3.87193898900924e-10,EML2-AS1
ENSG00000225880.6,11.2026211653034,6.70397222413062,1.65212908161659,4.05777750584164,4.95419320637629e-05,0.0006574423716968,LINC00115
ENSG00000213062.5,13.2820017098223,6.68572507706745,1.58950395016344,4.20617078452684,2.59733984722667e-05,0.000377074515263,ENSG00000213062
ENSG00000138650.9,11.2472931906355,6.65863721754217,1.60577947529623,4.14666977625541,3.37346058202659e-05,0.0004715059279236,PCDH10
ENSG00000068976.14,13.2661890467968,6.65008711091277,1.64432187726804,4.04427332801871,5.24856596430584e-05,0.000686833173829,PYGM
ENSG00000260464.1,9.25922192029225,6.63286795688929,1.63612499800912,4.05401052178797,5.03469502834146e-05,0.0006662485471493,ENSG00000260464
ENSG00000162614.19,16.9329455950781,6.59810938629084,1.41913215087968,4.64939743786432,3.32906174202473e-06,6.5346707777827e-05,NEXN
ENSG00000173567.16,26.3725129125236,6.58426113177059,1.13139145855388,5.81961361117789,5.898382042794791e-09,2.43748050908827e-07,ADGRF3
ENSG00000286585.3,24.7930917693815,6.54960742402014,1.2291920303353,5.32838422506982,9.90903288777211e-08,2.992400893224e-06,ENSG00000286585
ENSG00000232040.4,41.3342996770882,6.5472065950411,1.01646941778399,6.44112501615118,1.18591136393492e-10,6.830825279767341e-09,SCAND3
ENSG00000289589.2,17.6340327139372,6.48542512231356,1.37957652645851,4.70102600177041,2.58857547101188e-06,5.23381074847079e-05,ENSG00000289589
ENSG00000289046.1,17.6861684302117,6.45883667252184,1.24454545769419,5.18971535558719,2.1061579000976e-07,5.75955964620162e-06,ENSG00000289046
ENSG00000240869.3,9.84102758792772,6.45863268376897,1.71003004656525,3.7769118131823,0.0001587849206888,0.0017457077278067,RN7SL128P
ENSG00000200168.1,13.905649903878,6.39342363712639,1.97911315835641,3.2304487543481,0.0012359605861776,0.0092495795416723,RNA5SP350
ENSG00000240457.3,18.9167399708751,6.37637477587425,1.1755987487103,5.42393804252469,5.83000970410741e-08,1.87475602157338e-06,RN7SL472P
ENSG00000246350.1,65.6365743167675,6.35749855239739,0.700916137318649,9.07026991377023,1.1872254880627301e-19,2.5422814883016e-17,ZBED9-AS1
ENSG00000271933.1,13.8847182839526,6.35446194676501,1.18324251989707,5.37037998543004,7.85709084878391e-08,2.45130827739212e-06,ENSG00000271933
ENSG00000172426.16,7.60912235339675,6.32588395318958,1.67168473771207,3.78413693113417,0.0001542428903039,0.0017000901962452,RSPH9
ENSG00000261441.1,354.162926039739,6.3204917097014,0.63505433931715,9.95267856369202,2.4548517999490002e-23,7.46116569649016e-21,POLG-DT
ENSG00000133392.19,18.7809470010675,6.28514037246747,1.25232695096727,5.01876955344049,5.2003486613038e-07,1.25958059349112e-05,MYH11
ENSG00000220875.1,36.8422678068866,6.27068299618305,0.972620241537957,6.44720593750704,1.13930934359934e-10,6.626279404563581e-09,H3C9P
ENSG00000289067.1,7.32104479136151,6.21086433261836,1.65806264178835,3.74585626386193,0.0001797795104188,0.0019292511926729,ENSG00000289067
ENSG00000125462.20,12.6134759901979,6.19119108954225,1.68156933039374,3.68179353514528,0.0002315989357913,0.0024058711940745,MIR9-1HG
ENSG00000267348.3,32.5496442745736,6.17898548007208,0.897847763571684,6.88199684932306,5.9019319169062994e-12,4.14985093440979e-10,GEMIN7-AS1
ENSG00000287548.1,15.3169324142719,6.14668121107421,1.40863792247085,4.36356363336611,1.2796069706556e-05,0.0002095877821138,ENSG00000287548
ENSG00000086730.17,11.9750188332127,6.10722697237373,1.58879341418351,3.84394026174402,0.0001210744901583,0.0013861043089573,LAT2
ENSG00000258179.1,19.8451284005225,6.09507558889542,1.06710463070598,5.71178815414098,1.11795202711382e-08,4.44444894492252e-07,ENSG00000258179
ENSG00000198157.11,397.605179168131,6.08388105297862,0.899675675278646,6.76230470618685,1.3581368569000799e-11,8.886364906744801e-10,HMGN5
ENSG00000258457.5,50.3243053508703,6.06373263541086,0.766227354243885,7.91375118863326,2.49747186980346e-15,3.27030100637126e-13,AJUBA-DT
ENSG00000178971.17,354.454529876087,6.02064113535896,0.606795024794762,9.92203444218308,3.33880238734364e-23,9.83068627923492e-21,CTC1
ENSG00000202111.1,205.002304867108,5.98757629095968,0.462547911094861,12.9447699305072,2.51515598773557e-38,2.15434542876769e-35,VTRNA1-2
ENSG00000257285.7,11.4261518796853,5.98456654859414,1.34995191865818,4.43317014915811,9.28575263031926e-06,0.0001589231297863,PRMT5-DT
ENSG00000247373.3,7.11347168483829,5.9351425615568,1.86697910542963,3.17900856217189,0.0014777972582355,0.0107106198208422,TMED2-DT
ENSG00000158023.10,16.7446011580771,5.92797094683276,1.19688158592508,4.95284664460019,7.31356119267451e-07,1.70565281082622e-05,CFAP251
ENSG00000130818.12,9.17989873849922,5.90839176392634,1.66123959996179,3.55661625455007,0.0003756622801373,0.0035644410910914,ZNF426
ENSG00000286753.3,5.62174553768143,5.87235310504272,1.78935751128816,3.28182214453902,0.0010313863713791,0.008014242817448,ENSG00000286753
ENSG00000278771.1,65521.1386832438,5.87225027096498,0.3942247638579,14.8956910101204,3.51531368771713e-50,4.14016069570885e-47,RN7SL3
ENSG00000291336.1,173.296740886889,5.82845416396645,0.502372425054756,11.6018592448246,4.032216111112671e-31,1.99955474731072e-28,ENSG00000291336
ENSG00000105559.13,99.7479851717587,5.82625504829672,0.75039204529677,7.76428146435443,8.210937440490891e-15,9.67043157053814e-13,PLEKHA4
ENSG00000290065.1,7.60783393157672,5.80386676865151,1.64217397552781,3.53425815726137,0.000408921464712,0.0037993318497873,ENSG00000290065
ENSG00000253320.7,12.7424622265308,5.79664444957101,1.28537595910259,4.50968793100663,6.49230590015477e-06,0.0001158532314228,MAILR
ENSG00000200312.1,10.1206361734849,5.77085007194942,1.3716063754913,4.20736603085733,2.58364475979787e-05,0.0003756651377594,RN7SKP255
ENSG00000272476.1,24.9743196519729,5.76203434455276,0.890916452999807,6.46753612547103,9.9613731651635e-11,5.9028967271805306e-09,ENSG00000272476
ENSG00000198483.13,7.40177432120824,5.755690889738,1.65466411331572,3.47846480951617,0.0005042946470553,0.0044994925800718,ANKRD35
ENSG00000147166.11,12.2263804311176,5.73379805901831,1.18758426776853,4.82811890880982,1.37828790336458e-06,3.01304608480303e-05,ITGB1BP2
ENSG00000276168.1,317646.151543542,5.71567775172878,0.490451356142782,11.6539136453419,2.19157545885844e-31,1.14716799852024e-28,RN7SL1
ENSG00000289115.1,57.4306944412391,5.7081603562417,0.6807319915841,8.38532701094083,5.0584934390770204e-17,8.665659124178861e-15,ENSG00000289115
ENSG00000172361.6,20.4386397345437,5.66396369253664,0.947752822758671,5.97620345360751,2.2839773026273103e-09,1.01031146222322e-07,CFAP53
ENSG00000235831.8,13.3795304561632,5.65740971552667,1.07016077830442,5.28650444888326,1.24675785521519e-07,3.64812189808619e-06,BHLHE40-AS1
ENSG00000198590.12,11.5339002717945,5.64291292000992,1.24657370383172,4.52673829286204,5.99010465700637e-06,0.0001082341271155,APRG1
ENSG00000239899.3,31.6212420222875,5.57254029422672,0.812052240130579,6.86229286594991,6.77639561649234e-12,4.69464702195521e-10,RN7SL674P
ENSG00000028277.22,5.86491891494906,5.56997950743616,1.7358187227923,3.20884861667819,0.0013326763932802,0.0098327932478358,POU2F2
ENSG00000236204.7,6.19188536425686,5.56125650860192,1.7026679925277,3.26620135752123,0.0010900071251389,0.0083837119453545,LINC01376
ENSG00000204947.9,5.65095042731791,5.54585600719944,1.76617300770138,3.14004119812543,0.0016892407698649,0.0120030366015589,ZNF425
ENSG00000279140.1,12.8516152660477,5.51458087469379,1.20285955110069,4.58455924438361,4.54945082750599e-06,8.538829820072e-05,ENSG00000279140
ENSG00000253190.4,216.119811950055,5.50862419182457,0.544666469835557,10.1137567610646,4.80073130695832e-24,1.61544608479147e-21,ENSG00000253190
ENSG00000227214.2,10.049069502331,5.50500471099298,1.26774374459323,4.3423639315683,1.40957785436888e-05,0.0002278051894316,HCG15
ENSG00000212195.2,13.3147316293435,5.48429835128587,1.20502878060396,4.55117623708302,5.3346838985418e-06,9.79793210371556e-05,U3
ENSG00000273080.2,15.4430684688798,5.42396968613565,1.0183831427857,5.32605996530817,1.00366008850794e-07,3.02124132713158e-06,ENSG00000273080
ENSG00000234912.12,12.2281404451495,5.36205726543709,1.21325432658995,4.41956574802252,9.88994299751016e-06,0.0001672945115305,SNHG20
ENSG00000124140.15,8.65466478494472,5.33445123249176,1.39359945859677,3.82782240591788,0.0001292819811823,0.0014535737788784,SLC12A5
ENSG00000250714.3,10.6245748927161,5.32432791501491,1.38200600449962,3.85260838062906,0.0001168662214437,0.0013444609748996,ENSG00000250714
ENSG00000285053.1,131.121421579096,5.32119452239233,0.529710782523034,10.0454714118661,9.61866630865821e-24,3.1250715158682e-21,ENSG00000285053
ENSG00000228649.11,27.3718186647172,5.2912007356402,0.867108308716072,6.10212205609571,1.04669393721672e-09,4.98078296790706e-08,SNHG26
ENSG00000109063.15,30.8716282664715,5.27369087497465,0.707558991613876,7.4533585714823,9.09935342481413e-14,8.660010905919069e-12,MYH3
ENSG00000288814.1,21.8256529364998,5.26912642342069,0.848731264626702,6.20823886550027,5.35816661669171e-10,2.73154248398921e-08,ENSG00000288814
ENSG00000130783.14,31.5627888426165,5.24831823375037,0.903764143952055,5.80717687116916,6.353500946491321e-09,2.60272547468875e-07,CCDC62
ENSG00000126953.8,169.405124462112,5.24679710997071,0.417198701697554,12.5762546446617,2.85235622553545e-36,1.79166002379967e-33,TIMM8A
ENSG00000288827.1,54.8680593883475,5.23984298683742,0.637984201334045,8.21312342199187,2.1550783073030699e-16,3.38419130190158e-14,ENSG00000288827
ENSG00000175356.14,9.12586837318617,5.23512312995326,1.37021050698426,3.82067069495432,0.0001330892563218,0.0014945971073471,SCUBE2
ENSG00000119946.12,48.7048047492919,5.23164787424532,0.651526446178517,8.02983195069239,9.76062702261482e-16,1.41484042780118e-13,CNNM1
FLUC,486909.782444218,5.20817710745624,0.478545039549108,10.8833582568601,1.38369361233073e-27,5.92598237062733e-25,FLUC
ENSG00000204387.14,9.28395707988542,5.195885882559,1.35389471071751,3.83773261054059,0.0001241755884564,0.0014096173426942,SNHG32
ENSG00000140986.8,9.63144587629374,5.18083552352651,1.30666841294388,3.96491984669185,7.34206137259582e-05,0.0009174655471166,RPL3L
ENSG00000179698.14,6.11077301065723,5.17544112966801,1.65358484344613,3.12983101543323,0.0017490688787985,0.0123351249820659,WDR97
ENSG00000228397.3,13.1287438031121,5.17301010216144,1.10142024669001,4.69667242608566,2.64434018973832e-06,5.33511204876112e-05,LINC01635
ENSG00000258732.1,5.94914068368463,5.1705244805795,1.3714229962172,3.77018942721637,0.000163123686186,0.0017871527572618,ENSG00000258732
ENSG00000119917.15,43.2519312889266,5.14784072683156,0.665036114301949,7.7406934993823,9.887599645901872e-15,1.12242125136973e-12,IFIT3
ENSG00000229222.1,8.36069372918674,5.14291094304141,1.23533472669613,4.16317199856915,3.13856762522679e-05,0.0004426883857018,KRT18P4
ENSG00000221539.1,256.74612137618,5.11989886981992,1.0724549213318,4.77399913784901,1.80603154481717e-06,3.83762760597262e-05,SNORD99
ENSG00000259642.2,16.1409381861152,5.11613411998815,0.978265239698839,5.22980262649746,1.69691109634669e-07,4.71631160760429e-06,ST20-AS1
ENSG00000272501.1,9.31227616019262,5.10114232077992,1.22652955341095,4.15900481695999,3.19637159661646e-05,0.000449495719154,ENSG00000272501
ENSG00000288957.2,20.0075748101926,5.09684650332686,1.09267709788354,4.66454958486749,3.09293748260343e-06,6.12219684056503e-05,ENSG00000288957
ENSG00000213144.2,24.1719998617072,5.0824800751555,0.766758407348444,6.62852865576187,3.39049310978852e-11,2.1584612216505e-09,ENSG00000213144
ENSG00000126709.16,16.9587916777713,5.01880619014754,0.902804873907608,5.55912615804194,2.71128671312926e-08,9.60366293650521e-07,IFI6
ENSG00000221676.1,112.337982427694,5.0041032300635,0.69317715853056,7.21908269549952,5.23394215680973e-13,4.3258072808299394e-11,RNU6ATAC
ENSG00000235927.4,6.4602284143327,5.00086513299105,1.35539911783754,3.68958859953341,0.000224616992911,0.0023384986819976,NEXN-AS1
ENSG00000272716.2,10.437210524041,4.99632996662837,1.06545247973719,4.68939728579993,2.74010933774571e-06,5.51651926928207e-05,SLC30A6-DT
ENSG00000287016.1,6.21953600427539,4.98949174641838,1.52132634312943,3.27969851370272,0.0010391807195282,0.0080387198188796,ENSG00000287016
ENSG00000272812.1,6.35677418111922,4.9788741717217,1.43816002295205,3.46197508779432,0.0005362267875883,0.0047173938306794,ENSG00000272812
ENSG00000289855.1,8.45009395329613,4.97085866282114,1.32566481729388,3.74971003075143,0.0001770391654254,0.0019085389206392,ENSG00000289855
